5,14,59,60
5,15,18,38
5,15,18,46
5,15,19,47
5,15,19,59
5,15,20,48
5,15,23,35
5,15,24,56
5,15,28,48
5,15,32,56
5,15,35,53
5,15,37,47
5,15,37,59
5,15,38,60
5,15,41,55
5,15,42,56
5,15,46,60
5,15,54,56
5,16,18,27
5,16,18,45
5,16,18,49
5,16,27,60
5,16,35,42
5,16,35,54
5,16,45,60
5,16,49,60
5,18,18,47
5,18,18,59
5,18,23,24
5,18,24,31
5,18,24,53
5,18,24,61
5,18,30,35
5,18,31,32
5,18,31,42
5,18,31,54
5,18,32,61
5,18,35,36
5,18,38,57
5,18,40,47
5,18,40,59
5,18,42,61
5,18,46,57
5,18,47,60
5,18,54,61
5,18,59,60
5,19,20,48
5,19,24,30
5,19,24,36
5,19,24,56
5,19,28,48
5,19,47,57
5,19,57,59
5,20,21,24
5,20,27,48
5,20,30,41
5,20,36,41
5,20,37,48
5,20,42,63
5,20,45,48
5,20,48,57
5,20,54,63
5,21,24,28
5,21,24,50
5,21,24,58
5,21,30,40
5,21,34,50
5,21,34,58
5,21,36,40
5,21,50,62
5,21,58,62
5,22,24,49
5,22,26,63
5,22,27,32
5,22,32,45
5,22,40,63
5,22,48,63
5,22,52,63
5,23,24,60
5,23,35,57
5,24,24,25
5,24,25,32
5,24,25,42
5,24,25,54
5,24,26,41
5,24,27,56
5,24,30,37
5,24,30,49
5,24,31,60
5,24,34,39
5,24,34,47
5,24,34,51
5,24,34,59
5,24,35,50
5,24,35,58
5,24,36,37
5,24,36,49
5,24,37,56
5,24,39,62
5,24,40,41
5,24,41,48
5,24,41,52
5,24,44,49
5,24,45,56
5,24,47,62
5,24,50,63
5,24,51,62
5,24,53,60
5,24,56,57
5,24,58,63
5,24,59,62
5,24,60,61
5,25,32,32
5,25,34,42
5,25,34,54
5,25,42,62
5,25,54,62
5,26,44,63
5,26,47,48
5,26,48,59
5,27,28,48
5,27,30,32
5,27,30,34
5,27,30,62
5,27,31,35
5,27,32,36
5,27,32,44
5,27,34,36
5,27,35,61
5,27,36,62
5,27,47,49
5,27,48,50
5,27,48,58
5,27,49,59
5,28,30,41
5,28,36,41
5,28,37,48
5,28,42,63
5,28,45,48
5,28,48,57
5,28,54,63
5,30,32,45
5,30,32,49
5,30,34,45
5,30,35,40
5,30,35,60
5,30,40,63
5,30,42,49
5,30,45,62
5,30,47,56
5,30,48,55
5,30,49,54
5,30,56,59
5,31,32,60
5,31,35,45
5,31,39,41
5,31,41,51
5,31,42,60
5,31,54,60
5,32,36,45
5,32,36,49
5,32,39,42
5,32,39,54
5,32,42,47
5,32,42,51
5,32,42,59
5,32,44,45
5,32,47,54
5,32,50,63
5,32,51,54
5,32,54,59
5,32,56,57
5,32,58,63
5,32,60,61
5,34,36,45
5,35,36,40
5,35,36,60
5,35,45,61
5,35,53,57
5,36,40,63
5,36,42,49
5,36,45,62
5,36,47,56
5,36,48,55
5,36,49,54
5,36,56,59
5,37,47,57
5,37,57,59
5,38,57,60
5,39,40,48
5,39,41,61
5,40,44,63
5,40,47,48
5,40,47,60
5,40,48,51
5,40,48,59
5,40,59,60
5,41,51,61
5,41,55,57
5,42,50,63
5,42,56,57
5,42,58,63
5,42,60,61
5,44,48,63
5,44,52,63
5,45,47,49
5,45,48,50
5,45,48,58
5,45,49,59
5,46,57,60
5,47,48,48
5,47,48,52
5,47,60,60
5,48,48,59
5,48,52,59
5,48,55,56
5,50,54,63
5,54,56,57
5,54,58,63
5,54,60,61
5,59,60,60
6,6,11,33
6,6,14,26
6,6,14,52
6,6,17,47
6,6,17,59
6,6,20,50
6,6,20,58
6,6,26,40
6,6,28,50
6,6,28,58
6,6,29,55
6,6,33,41
6,6,40,52
6,7,7,18
6,7,7,60
6,7,10,11
6,7,10,41
6,7,11,56
6,7,14,27
6,7,14,45
6,7,18,19
6,7,18,37
6,7,18,49
6,7,19,60
6,7,20,47
6,7,20,59
6,7,22,33
6,7,23,30
6,7,23,36
6,7,26,27
6,7,26,45
6,7,27,40
6,7,27,52
6,7,28,47
6,7,28,59
6,7,30,53
6,7,33,44
6,7,34,35
6,7,35,62
6,7,36,53
6,7,37,60
6,7,39,50
6,7,39,58
6,7,40,45
6,7,41,56
6,7,45,52
6,7,47,50
6,7,47,58
6,7,49,60
6,7,50,51
6,7,50,59
6,7,51,58
6,7,58,59
6,9,12,27
6,9,12,45
6,9,14,55
6,9,20,23
6,9,20,31
6,9,20,53
6,9,20,61
6,9,23,28
6,9,23,50
6,9,23,58
6,9,24,27
6,9,24,45
6,9,26,35
6,9,28,31
6,9,28,53
6,9,28,61
6,9,30,39
6,9,30,51
6,9,35,52
6,9,36,39
6,9,36,51
6,9,40,55
6,9,50,53
6,9,53,58
6,10,11,49
6,10,12,50
6,10,12,58
6,10,13,21
6,10,13,35
6,10,13,63
6,10,14,30
6,10,14,36
6,10,15,23
6,10,15,53
6,10,17,55
6,10,21,25
6,10,23,57
6,10,24,50
6,10,24,58
6,10,25,35
6,10,25,63
6,10,27,31
6,10,27,61
6,10,29,39
6,10,29,47
6,10,29,51
6,10,29,59
6,10,30,40
6,10,31,45
6,10,36,40
6,10,41,49
6,10,45,61
6,10,53,57
6,11,12,17
6,11,14,33
6,11,17,24
6,11,20,29
6,11,23,26
6,11,23,52
6,11,26,31
6,11,26,53
6,11,26,61
6,11,27,64
6,11,28,29
6,11,31,52
6,11,33,40
